結	1	□□□□，□□□結
溢	1	四時不和，害氣蕃溢
疾	1	嗟命何辜，獨遭斯疾
游	1	□□□（勞），忽然遠游
丘	1	將即幽都，歸于電丘
流	1	涼風滲淋，寒水北流
期	1	□□□□，□□□期
滋	1	痛哉仁人，積德若滋
施	1	孔子大聖，抱道不施
此	1	□□□淵，亦遇此（菑）
有	1	守善不報，自古有之
離	1	非獨孝琚，遭逢百離
覆	1	□□□□，□□□覆
洽	1	恨不伸志，翻揚隆洽
修	1	身滅名存，美稱修（飭）
昆	1	□□□（日吉），流惠後昆
延	1	四時祭祀，煙火連延
人	1	萬歲不絕，勖于後人
秀	息	21	Mou2008.109.1
秀	力	21	Mou2008.109.1
秀	存	21	Mou2008.109.1
秀	天	21	Mou2008.109.1
秀	青	21	Mou2008.109.1
秀	竝	21	Mou2008.109.1
秀	靈	21	Mou2008.109.1
良	方	21	Mou2008.109.1
良	名	21	Mou2008.109.1
良	清	21	Mou2008.109.1
良	成	21	Mou2008.109.1
良	庭	21	Mou2008.109.1
良	征	21	Mou2008.109.1
良	程	21	Mou2008.109.1
良	貞	21	Mou2008.109.1
良	惻	21	Mou2008.109.1
良	極	21	Mou2008.109.1
良	意	21	Mou2008.109.1
良	息	21	Mou2008.109.1
良	力	21	Mou2008.109.1
良	存	21	Mou2008.109.1
良	天	21	Mou2008.109.1
良	青	21	Mou2008.109.1
良	竝	21	Mou2008.109.1
良	靈	21	Mou2008.109.1
方	名	21	Mou2008.109.1
方	清	21	Mou2008.109.1
方	成	21	Mou2008.109.1
方	庭	21	Mou2008.109.1
方	征	21	Mou2008.109.1
方	程	21	Mou2008.109.1
方	貞	21	Mou2008.109.1
方	惻	21	Mou2008.109.1
方	極	21	Mou2008.109.1
方	意	21	Mou2008.109.1
方	息	21	Mou2008.109.1
方	力	21	Mou2008.109.1
方	存	21	Mou2008.109.1
方	天	21	Mou2008.109.1
方	青	21	Mou2008.109.1
方	竝	21	Mou2008.109.1
方	靈	21	Mou2008.109.1
名	清	21	Mou2008.109.1
名	成	21	Mou2008.109.1
名	庭	21	Mou2008.109.1
名	征	21	Mou2008.109.1
名	程	21	Mou2008.109.1
名	貞	21	Mou2008.109.1
名	惻	21	Mou2008.109.1
名	極	21	Mou2008.109.1
名	意	21	Mou2008.109.1
名	息	21	Mou2008.109.1
名	力	21	Mou2008.109.1
名	存	21	Mou2008.109.1
名	天	21	Mou2008.109.1
名	青	21	Mou2008.109.1
名	竝	21	Mou2008.109.1
名	靈	21	Mou2008.109.1
清	成	21	Mou2008.109.1
清	庭	21	Mou2008.109.1
清	征	21	Mou2008.109.1
清	程	21	Mou2008.109.1
清	貞	21	Mou2008.109.1
清	惻	21	Mou2008.109.1
清	極	21	Mou2008.109.1
清	意	21	Mou2008.109.1
清	息	21	Mou2008.109.1
清	力	21	Mou2008.109.1
清	存	21	Mou2008.109.1
清	天	21	Mou2008.109.1
清	青	21	Mou2008.109.1
清	竝	21	Mou2008.109.1
清	靈	21	Mou2008.109.1
成	庭	21	Mou2008.109.1
成	征	21	Mou2008.109.1
成	程	21	Mou2008.109.1
成	貞	21	Mou2008.109.1
成	惻	21	Mou2008.109.1
成	極	21	Mou2008.109.1
成	意	21	Mou2008.109.1
成	息	21	Mou2008.109.1
成	力	21	Mou2008.109.1
成	存	21	Mou2008.109.1
成	天	21	Mou2008.109.1
成	青	21	Mou2008.109.1
成	竝	21	Mou2008.109.1
成	靈	21	Mou2008.109.1
庭	征	21	Mou2008.109.1
庭	程	21	Mou2008.109.1
庭	貞	21	Mou2008.109.1
庭	惻	21	Mou2008.109.1
庭	極	21	Mou2008.109.1
庭	意	21	Mou2008.109.1
庭	息	21	Mou2008.109.1
庭	力	21	Mou2008.109.1
庭	存	21	Mou2008.109.1
庭	天	21	Mou2008.109.1
庭	青	21	Mou2008.109.1
庭	竝	21	Mou2008.109.1
庭	靈	21	Mou2008.109.1
征	程	21	Mou2008.109.1
征	貞	21	Mou2008.109.1
征	惻	21	Mou2008.109.1
征	極	21	Mou2008.109.1
征	意	21	Mou2008.109.1
征	息	21	Mou2008.109.1
征	力	21	Mou2008.109.1
征	存	21	Mou2008.109.1
征	天	21	Mou2008.109.1
征	青	21	Mou2008.109.1
征	竝	21	Mou2008.109.1
征	靈	21	Mou2008.109.1
程	貞	21	Mou2008.109.1
程	惻	21	Mou2008.109.1
程	極	21	Mou2008.109.1
程	意	21	Mou2008.109.1
程	息	21	Mou2008.109.1
程	力	21	Mou2008.109.1
程	存	21	Mou2008.109.1
程	天	21	Mou2008.109.1
程	青	21	Mou2008.109.1
程	竝	21	Mou2008.109.1
程	靈	21	Mou2008.109.1
貞	惻	21	Mou2008.109.1
貞	極	21	Mou2008.109.1
貞	意	21	Mou2008.109.1
貞	息	21	Mou2008.109.1
貞	力	21	Mou2008.109.1
貞	存	21	Mou2008.109.1
貞	天	21	Mou2008.109.1
貞	青	21	Mou2008.109.1
貞	竝	21	Mou2008.109.1
貞	靈	21	Mou2008.109.1
惻	極	21	Mou2008.109.1
惻	意	21	Mou2008.109.1
惻	息	21	Mou2008.109.1
惻	力	21	Mou2008.109.1
惻	存	21	Mou2008.109.1
惻	天	21	Mou2008.109.1
惻	青	21	Mou2008.109.1
惻	竝	21	Mou2008.109.1
惻	靈	21	Mou2008.109.1
極	意	21	Mou2008.109.1
極	息	21	Mou2008.109.1
極	力	21	Mou2008.109.1
極	存	21	Mou2008.109.1
極	天	21	Mou2008.109.1
極	青	21	Mou2008.109.1
極	竝	21	Mou2008.109.1
極	靈	21	Mou2008.109.1
意	息	21	Mou2008.109.1
意	力	21	Mou2008.109.1
意	存	21	Mou2008.109.1
意	天	21	Mou2008.109.1
意	青	21	Mou2008.109.1
意	竝	21	Mou2008.109.1
意	靈	21	Mou2008.109.1
息	力	21	Mou2008.109.1
息	存	21	Mou2008.109.1
息	天	21	Mou2008.109.1
息	青	21	Mou2008.109.1
息	竝	21	Mou2008.109.1
息	靈	21	Mou2008.109.1
力	存	21	Mou2008.109.1
力	天	21	Mou2008.109.1
力	青	21	Mou2008.109.1
力	竝	21	Mou2008.109.1
力	靈	21	Mou2008.109.1
存	天	21	Mou2008.109.1
存	青	21	Mou2008.109.1
存	竝	21	Mou2008.109.1
存	靈	21	Mou2008.109.1
天	青	21	Mou2008.109.1
天	竝	21	Mou2008.109.1
天	靈	21	Mou2008.109.1
青	竝	21	Mou2008.109.1
青	靈	21	Mou2008.109.1
竝	靈	21	Mou2008.109.1
隆	1	其辭曰：□□□□，□德□隆
龍	1	擅名舊燿，如雲如龍
凶	1	□磐石□，逢此百凶
頌	1	識□□□，刊□□頌
隆	龍	4	Mou2008.110.1
隆	凶	4	Mou2008.110.1
隆	頌	4	Mou2008.110.1
龍	凶	4	Mou2008.110.1
龍	頌	4	Mou2008.110.1
凶	頌	4	Mou2008.110.1
君	1	乃作頌曰：□□□□，降茲惠君
文	1	克明俊德，允武允文
神	1	躬儉尚約，化流若神
均	1	氓如□，□□平均
銀	1	精通晧穹，三納苻銀
隣	1	所歴垂勲，香風有隣
欣	1	仍致瑞應，豐稔□□，□□□樂，行人夷欣
間	1	慕君靡已，乃詠新詩：□□□□兮，川兌之間
蕩	1	高山崔巍兮，水流蕩蕩
隣	1	地既塉确兮，與寇爲隣
分	1	□□□□□，□以析分
貧	1	或失緒業兮，至于困貧
憐	1	危危累卵兮，聖朝閔憐
遺	1	髦艾究□兮，幼□□□，□□救傾兮，󷳾育□遺
勤	1	劬勞日稷兮，惟惠勤勤
欣	1	黃邵朱龔兮，蓋不□□，□□充贏兮，百姓歡欣
存	1	僉曰太平兮，文翁復存
君	文	17	Mou2008.111.1
君	神	17	Mou2008.111.1
君	均	17	Mou2008.111.1
君	銀	17	Mou2008.111.1
君	隣	17	Mou2008.111.1
君	欣	17	Mou2008.111.1
君	間	17	Mou2008.111.1
君	蕩	17	Mou2008.111.1
君	隣	17	Mou2008.111.1
君	分	17	Mou2008.111.1
君	貧	17	Mou2008.111.1
君	憐	17	Mou2008.111.1
君	遺	17	Mou2008.111.1
君	勤	17	Mou2008.111.1
君	欣	17	Mou2008.111.1
君	存	17	Mou2008.111.1
文	神	17	Mou2008.111.1
文	均	17	Mou2008.111.1
文	銀	17	Mou2008.111.1
文	隣	17	Mou2008.111.1
文	欣	17	Mou2008.111.1
文	間	17	Mou2008.111.1
文	蕩	17	Mou2008.111.1
文	隣	17	Mou2008.111.1
文	分	17	Mou2008.111.1
文	貧	17	Mou2008.111.1
文	憐	17	Mou2008.111.1
文	遺	17	Mou2008.111.1
文	勤	17	Mou2008.111.1
文	欣	17	Mou2008.111.1
文	存	17	Mou2008.111.1
神	均	17	Mou2008.111.1
神	銀	17	Mou2008.111.1
神	隣	17	Mou2008.111.1
神	欣	17	Mou2008.111.1
神	間	17	Mou2008.111.1
神	蕩	17	Mou2008.111.1
神	隣	17	Mou2008.111.1
神	分	17	Mou2008.111.1
神	貧	17	Mou2008.111.1
神	憐	17	Mou2008.111.1
神	遺	17	Mou2008.111.1
神	勤	17	Mou2008.111.1
神	欣	17	Mou2008.111.1
神	存	17	Mou2008.111.1
均	銀	17	Mou2008.111.1
均	隣	17	Mou2008.111.1
均	欣	17	Mou2008.111.1
均	間	17	Mou2008.111.1
均	蕩	17	Mou2008.111.1
均	隣	17	Mou2008.111.1
均	分	17	Mou2008.111.1
均	貧	17	Mou2008.111.1
均	憐	17	Mou2008.111.1
均	遺	17	Mou2008.111.1
均	勤	17	Mou2008.111.1
均	欣	17	Mou2008.111.1
均	存	17	Mou2008.111.1
銀	隣	17	Mou2008.111.1
銀	欣	17	Mou2008.111.1
銀	間	17	Mou2008.111.1
銀	蕩	17	Mou2008.111.1
銀	隣	17	Mou2008.111.1
銀	分	17	Mou2008.111.1
銀	貧	17	Mou2008.111.1
銀	憐	17	Mou2008.111.1
銀	遺	17	Mou2008.111.1
銀	勤	17	Mou2008.111.1
銀	欣	17	Mou2008.111.1
銀	存	17	Mou2008.111.1
隣	欣	17	Mou2008.111.1
隣	間	17	Mou2008.111.1
隣	蕩	17	Mou2008.111.1
隣	隣	17	Mou2008.111.1
隣	分	17	Mou2008.111.1
隣	貧	17	Mou2008.111.1
隣	憐	17	Mou2008.111.1
隣	遺	17	Mou2008.111.1
隣	勤	17	Mou2008.111.1
隣	欣	17	Mou2008.111.1
隣	存	17	Mou2008.111.1
欣	間	17	Mou2008.111.1
欣	蕩	17	Mou2008.111.1
欣	隣	17	Mou2008.111.1
欣	分	17	Mou2008.111.1
欣	貧	17	Mou2008.111.1
欣	憐	17	Mou2008.111.1
欣	遺	17	Mou2008.111.1
欣	勤	17	Mou2008.111.1
欣	欣	17	Mou2008.111.1
欣	存	17	Mou2008.111.1
間	蕩	17	Mou2008.111.1
間	隣	17	Mou2008.111.1
間	分	17	Mou2008.111.1
間	貧	17	Mou2008.111.1
間	憐	17	Mou2008.111.1
間	遺	17	Mou2008.111.1
間	勤	17	Mou2008.111.1
間	欣	17	Mou2008.111.1
間	存	17	Mou2008.111.1
蕩	隣	17	Mou2008.111.1
蕩	分	17	Mou2008.111.1
蕩	貧	17	Mou2008.111.1
蕩	憐	17	Mou2008.111.1
蕩	遺	17	Mou2008.111.1
蕩	勤	17	Mou2008.111.1
蕩	欣	17	Mou2008.111.1
蕩	存	17	Mou2008.111.1
隣	分	17	Mou2008.111.1
隣	貧	17	Mou2008.111.1
隣	憐	17	Mou2008.111.1
隣	遺	17	Mou2008.111.1
隣	勤	17	Mou2008.111.1
隣	欣	17	Mou2008.111.1
隣	存	17	Mou2008.111.1
分	貧	17	Mou2008.111.1
分	憐	17	Mou2008.111.1
分	遺	17	Mou2008.111.1
分	勤	17	Mou2008.111.1
分	欣	17	Mou2008.111.1
分	存	17	Mou2008.111.1
貧	憐	17	Mou2008.111.1
貧	遺	17	Mou2008.111.1
貧	勤	17	Mou2008.111.1
貧	欣	17	Mou2008.111.1
貧	存	17	Mou2008.111.1
憐	遺	17	Mou2008.111.1
憐	勤	17	Mou2008.111.1
憐	欣	17	Mou2008.111.1
憐	存	17	Mou2008.111.1
遺	勤	17	Mou2008.111.1
遺	欣	17	Mou2008.111.1
遺	存	17	Mou2008.111.1
勤	欣	17	Mou2008.111.1
勤	存	17	Mou2008.111.1
欣	存	17	Mou2008.111.1
大	1	其辭曰：於赫慶都，德𢑃大兮
裔	1	承神精燿，統赤裔兮
世	1	爰生聖堯，名盖世兮
制	1	上受符命，𨒭帝制兮
外	1	廣彼之恩，流荒外兮
愛	1	歷紀千，垂遺愛兮
祭	1	陵廟復崇，享大祭兮
沛	1	上来多怙，降福沛兮
賴	1	萬國禧寍，孰不賴兮
𢅷	1	光宣美勛，永未𢅷兮
嵗	1	垂視罔極，億萬嵗兮
大	裔	11	Mou2008.113.1
大	世	11	Mou2008.113.1
大	制	11	Mou2008.113.1
大	外	11	Mou2008.113.1
大	愛	11	Mou2008.113.1
大	祭	11	Mou2008.113.1
大	沛	11	Mou2008.113.1
大	賴	11	Mou2008.113.1
大	𢅷	11	Mou2008.113.1
大	嵗	11	Mou2008.113.1
裔	世	11	Mou2008.113.1
裔	制	11	Mou2008.113.1
裔	外	11	Mou2008.113.1
裔	愛	11	Mou2008.113.1
裔	祭	11	Mou2008.113.1
裔	沛	11	Mou2008.113.1
裔	賴	11	Mou2008.113.1
裔	𢅷	11	Mou2008.113.1
裔	嵗	11	Mou2008.113.1
世	制	11	Mou2008.113.1
世	外	11	Mou2008.113.1
世	愛	11	Mou2008.113.1
世	祭	11	Mou2008.113.1
世	沛	11	Mou2008.113.1
世	賴	11	Mou2008.113.1
世	𢅷	11	Mou2008.113.1
世	嵗	11	Mou2008.113.1
制	外	11	Mou2008.113.1
制	愛	11	Mou2008.113.1
制	祭	11	Mou2008.113.1
制	沛	11	Mou2008.113.1
制	賴	11	Mou2008.113.1
制	𢅷	11	Mou2008.113.1
制	嵗	11	Mou2008.113.1
外	愛	11	Mou2008.113.1
外	祭	11	Mou2008.113.1
外	沛	11	Mou2008.113.1
外	賴	11	Mou2008.113.1
外	𢅷	11	Mou2008.113.1
外	嵗	11	Mou2008.113.1
愛	祭	11	Mou2008.113.1
愛	沛	11	Mou2008.113.1
愛	賴	11	Mou2008.113.1
愛	𢅷	11	Mou2008.113.1
愛	嵗	11	Mou2008.113.1
祭	沛	11	Mou2008.113.1
祭	賴	11	Mou2008.113.1
祭	𢅷	11	Mou2008.113.1
祭	嵗	11	Mou2008.113.1
沛	賴	11	Mou2008.113.1
沛	𢅷	11	Mou2008.113.1
沛	嵗	11	Mou2008.113.1
賴	𢅷	11	Mou2008.113.1
賴	嵗	11	Mou2008.113.1
𢅷	嵗	11	Mou2008.113.1
茂	1	其辭曰：天降雄彥，資才卓茂
武	1	仰高鑽堅，允文允武
旅	1	內幹三署，外□師旅
武	1	□勒屯守，奮威□武
舉	1	旌旗絳天，雷震電舉
虎	1	敷燿赫然，𨹧惟哮虎
輔	1	當遂股肱，□之元輔
咎	1	天何不弔，降此□咎
壽	1	𤹯乎我君，仁如不壽
功	1	爵不副德，位不稱功
同	1	咸褱傷愴，遠近哀同
誦	1	身沒□□，萬世諷誦
茂	武	12	Mou2008.114.1
茂	旅	12	Mou2008.114.1
茂	武	12	Mou2008.114.1
茂	舉	12	Mou2008.114.1
茂	虎	12	Mou2008.114.1
茂	輔	12	Mou2008.114.1
茂	咎	12	Mou2008.114.1
茂	壽	12	Mou2008.114.1
茂	功	12	Mou2008.114.1
茂	同	12	Mou2008.114.1
茂	誦	12	Mou2008.114.1
武	旅	12	Mou2008.114.1
武	武	12	Mou2008.114.1
武	舉	12	Mou2008.114.1
武	虎	12	Mou2008.114.1
武	輔	12	Mou2008.114.1
武	咎	12	Mou2008.114.1
武	壽	12	Mou2008.114.1
武	功	12	Mou2008.114.1
武	同	12	Mou2008.114.1
武	誦	12	Mou2008.114.1
旅	武	12	Mou2008.114.1
旅	舉	12	Mou2008.114.1
旅	虎	12	Mou2008.114.1
旅	輔	12	Mou2008.114.1
旅	咎	12	Mou2008.114.1
旅	壽	12	Mou2008.114.1
旅	功	12	Mou2008.114.1
旅	同	12	Mou2008.114.1
旅	誦	12	Mou2008.114.1
武	舉	12	Mou2008.114.1
武	虎	12	Mou2008.114.1
武	輔	12	Mou2008.114.1
武	咎	12	Mou2008.114.1
武	壽	12	Mou2008.114.1
武	功	12	Mou2008.114.1
武	同	12	Mou2008.114.1
武	誦	12	Mou2008.114.1
舉	虎	12	Mou2008.114.1
舉	輔	12	Mou2008.114.1
舉	咎	12	Mou2008.114.1
舉	壽	12	Mou2008.114.1
舉	功	12	Mou2008.114.1
舉	同	12	Mou2008.114.1
舉	誦	12	Mou2008.114.1
虎	輔	12	Mou2008.114.1
虎	咎	12	Mou2008.114.1
虎	壽	12	Mou2008.114.1
虎	功	12	Mou2008.114.1
虎	同	12	Mou2008.114.1
虎	誦	12	Mou2008.114.1
輔	咎	12	Mou2008.114.1
輔	壽	12	Mou2008.114.1
輔	功	12	Mou2008.114.1
輔	同	12	Mou2008.114.1
輔	誦	12	Mou2008.114.1
咎	壽	12	Mou2008.114.1
咎	功	12	Mou2008.114.1
咎	同	12	Mou2008.114.1
咎	誦	12	Mou2008.114.1
壽	功	12	Mou2008.114.1
壽	同	12	Mou2008.114.1
壽	誦	12	Mou2008.114.1
功	同	12	Mou2008.114.1
功	誦	12	Mou2008.114.1
同	誦	12	Mou2008.114.1
名	1	讃曰：皇靈炳，郢令名矣
平	1	作民父母，化洽平矣
刑	1	百工維時，品流刑矣
寧	1	善勸惡懼，物咸寧矣
明	1	三考絀勅，陟幽明矣
聲	1	振處實，畼聲矣
純	1	重曰：皇靈禀氣，卓有純兮
君	1	惟汶降神，挺斯君兮
年	1	未升卿尹，中失年兮
榮	1	流名後載，久而榮兮
勳	1	勒銘金石，表績勳兮
昆	1	冀勉來嗣，示後昆兮
名	平	12	Mou2008.116.1
名	刑	12	Mou2008.116.1
名	寧	12	Mou2008.116.1
名	明	12	Mou2008.116.1
名	聲	12	Mou2008.116.1
名	純	12	Mou2008.116.1
名	君	12	Mou2008.116.1
名	年	12	Mou2008.116.1
名	榮	12	Mou2008.116.1
名	勳	12	Mou2008.116.1
名	昆	12	Mou2008.116.1
平	刑	12	Mou2008.116.1
平	寧	12	Mou2008.116.1
平	明	12	Mou2008.116.1
平	聲	12	Mou2008.116.1
平	純	12	Mou2008.116.1
平	君	12	Mou2008.116.1
平	年	12	Mou2008.116.1
平	榮	12	Mou2008.116.1
平	勳	12	Mou2008.116.1
平	昆	12	Mou2008.116.1
刑	寧	12	Mou2008.116.1
刑	明	12	Mou2008.116.1
刑	聲	12	Mou2008.116.1
刑	純	12	Mou2008.116.1
刑	君	12	Mou2008.116.1
刑	年	12	Mou2008.116.1
刑	榮	12	Mou2008.116.1
刑	勳	12	Mou2008.116.1
刑	昆	12	Mou2008.116.1
寧	明	12	Mou2008.116.1
寧	聲	12	Mou2008.116.1
寧	純	12	Mou2008.116.1
寧	君	12	Mou2008.116.1
寧	年	12	Mou2008.116.1
寧	榮	12	Mou2008.116.1
寧	勳	12	Mou2008.116.1
寧	昆	12	Mou2008.116.1
明	聲	12	Mou2008.116.1
明	純	12	Mou2008.116.1
明	君	12	Mou2008.116.1
明	年	12	Mou2008.116.1
明	榮	12	Mou2008.116.1
明	勳	12	Mou2008.116.1
明	昆	12	Mou2008.116.1
聲	純	12	Mou2008.116.1
聲	君	12	Mou2008.116.1
聲	年	12	Mou2008.116.1
聲	榮	12	Mou2008.116.1
聲	勳	12	Mou2008.116.1
聲	昆	12	Mou2008.116.1
純	君	12	Mou2008.116.1
純	年	12	Mou2008.116.1
純	榮	12	Mou2008.116.1
純	勳	12	Mou2008.116.1
純	昆	12	Mou2008.116.1
君	年	12	Mou2008.116.1
君	榮	12	Mou2008.116.1
君	勳	12	Mou2008.116.1
君	昆	12	Mou2008.116.1
年	榮	12	Mou2008.116.1
年	勳	12	Mou2008.116.1
年	昆	12	Mou2008.116.1
榮	勳	12	Mou2008.116.1
榮	昆	12	Mou2008.116.1
勳	昆	12	Mou2008.116.1
䡈	1	其銘曰：巗巗山岳，礧落彰䡈
㜰	1	棠棠忠惠，令德孔㜰
綽	1	命□時生，雅𪪺綽
逴	1	允彣允武，厥姿烈逴
虐	1	內懷温潤，撮強虐
邈	1	督司京師，𥡻然清邈
榷	1	當□緄職，爲國之榷
樂	1	凡百君子，欽諡嘉樂
旳	1	永傳齡，㬇矣旳旳
䡈	㜰	9	Mou2008.118.1
䡈	綽	9	Mou2008.118.1
䡈	逴	9	Mou2008.118.1
䡈	虐	9	Mou2008.118.1
䡈	邈	9	Mou2008.118.1
䡈	榷	9	Mou2008.118.1
䡈	樂	9	Mou2008.118.1
䡈	旳	9	Mou2008.118.1
㜰	綽	9	Mou2008.118.1
㜰	逴	9	Mou2008.118.1
㜰	虐	9	Mou2008.118.1
㜰	邈	9	Mou2008.118.1
㜰	榷	9	Mou2008.118.1
㜰	樂	9	Mou2008.118.1
㜰	旳	9	Mou2008.118.1
綽	逴	9	Mou2008.118.1
綽	虐	9	Mou2008.118.1
綽	邈	9	Mou2008.118.1
綽	榷	9	Mou2008.118.1
綽	樂	9	Mou2008.118.1
綽	旳	9	Mou2008.118.1
逴	虐	9	Mou2008.118.1
逴	邈	9	Mou2008.118.1
逴	榷	9	Mou2008.118.1
逴	樂	9	Mou2008.118.1
逴	旳	9	Mou2008.118.1
虐	邈	9	Mou2008.118.1
虐	榷	9	Mou2008.118.1
虐	樂	9	Mou2008.118.1
虐	旳	9	Mou2008.118.1
邈	榷	9	Mou2008.118.1
邈	樂	9	Mou2008.118.1
邈	旳	9	Mou2008.118.1
榷	樂	9	Mou2008.118.1
榷	旳	9	Mou2008.118.1
樂	旳	9	Mou2008.118.1
生	1	其辭曰：穆穆楊公，命世而生
精	1	乃台吐燿，乃嶽降精
匡	1	明明天子，實公是匡
光	1	冥冥六合，實公是光
清	1	謇謇其直，皦皦其清
榮	1	懿矣盛德，萬世垂榮
炯	1	勒勳金石，日月同炯
生	精	7	Mou2008.120.1
生	匡	7	Mou2008.120.1
生	光	7	Mou2008.120.1
生	清	7	Mou2008.120.1
生	榮	7	Mou2008.120.1
生	炯	7	Mou2008.120.1
精	匡	7	Mou2008.120.1
精	光	7	Mou2008.120.1
精	清	7	Mou2008.120.1
精	榮	7	Mou2008.120.1
精	炯	7	Mou2008.120.1
匡	光	7	Mou2008.120.1
匡	清	7	Mou2008.120.1
匡	榮	7	Mou2008.120.1
匡	炯	7	Mou2008.120.1
光	清	7	Mou2008.120.1
光	榮	7	Mou2008.120.1
光	炯	7	Mou2008.120.1
清	榮	7	Mou2008.120.1
清	炯	7	Mou2008.120.1
榮	炯	7	Mou2008.120.1
明	1	其詞曰：皇矣先生，褢悳惟明
成	1	優於《春秋》，玄嚜有成
爭	1	知賤爲貴，與世無爭
醇	1	𢕌𢓡衡門，禮義滋醇
天	1	窮下不苟，知我者天
珍	1	身歿聲鬯，千載作珍
存	1	緜之日月，與金石存
明	成	7	Mou2008.121.1
明	爭	7	Mou2008.121.1
明	醇	7	Mou2008.121.1
明	天	7	Mou2008.121.1
明	珍	7	Mou2008.121.1
明	存	7	Mou2008.121.1
成	爭	7	Mou2008.121.1
成	醇	7	Mou2008.121.1
成	天	7	Mou2008.121.1
成	珍	7	Mou2008.121.1
成	存	7	Mou2008.121.1
爭	醇	7	Mou2008.121.1
爭	天	7	Mou2008.121.1
爭	珍	7	Mou2008.121.1
爭	存	7	Mou2008.121.1
醇	天	7	Mou2008.121.1
醇	珍	7	Mou2008.121.1
醇	存	7	Mou2008.121.1
天	珍	7	Mou2008.121.1
天	存	7	Mou2008.121.1
珍	存	7	Mou2008.121.1
精	1	其辭曰：泰華惟岳，神曜吐精
明	1	育茲令德，既喆且明
榮	1	寔謂耿君，天胙顯榮
成	1	司牧莅政，布化惟成
清	1	柔嘉惟則，穆如風清
傾	1	勤卹民隱，拯阨捄傾
征	1	匪皇啓處，東撫西征
生	1	赤子遭慈，以活以生
平	1	山靈挺寶，匈灾乃平
寧	1	愷悌父母，民賴以寧
冊	1	毛遠明《漢魏六朝碑刻校注》第二冊
精	明	11	Mou2008.122.1
精	榮	11	Mou2008.122.1
精	成	11	Mou2008.122.1
精	清	11	Mou2008.122.1
精	傾	11	Mou2008.122.1
精	征	11	Mou2008.122.1
精	生	11	Mou2008.122.1
精	平	11	Mou2008.122.1
精	寧	11	Mou2008.122.1
精	冊	11	Mou2008.122.1
明	榮	11	Mou2008.122.1
明	成	11	Mou2008.122.1
明	清	11	Mou2008.122.1
明	傾	11	Mou2008.122.1
明	征	11	Mou2008.122.1
明	生	11	Mou2008.122.1
明	平	11	Mou2008.122.1
明	寧	11	Mou2008.122.1
明	冊	11	Mou2008.122.1
榮	成	11	Mou2008.122.1
榮	清	11	Mou2008.122.1
榮	傾	11	Mou2008.122.1
榮	征	11	Mou2008.122.1
榮	生	11	Mou2008.122.1
榮	平	11	Mou2008.122.1
榮	寧	11	Mou2008.122.1
榮	冊	11	Mou2008.122.1
成	清	11	Mou2008.122.1
成	傾	11	Mou2008.122.1
成	征	11	Mou2008.122.1
成	生	11	Mou2008.122.1
成	平	11	Mou2008.122.1
成	寧	11	Mou2008.122.1
成	冊	11	Mou2008.122.1
清	傾	11	Mou2008.122.1
清	征	11	Mou2008.122.1
清	生	11	Mou2008.122.1
清	平	11	Mou2008.122.1
清	寧	11	Mou2008.122.1
清	冊	11	Mou2008.122.1
傾	征	11	Mou2008.122.1
傾	生	11	Mou2008.122.1
傾	平	11	Mou2008.122.1
傾	寧	11	Mou2008.122.1
傾	冊	11	Mou2008.122.1
征	生	11	Mou2008.122.1
征	平	11	Mou2008.122.1
征	寧	11	Mou2008.122.1
征	冊	11	Mou2008.122.1
生	平	11	Mou2008.122.1
生	寧	11	Mou2008.122.1
生	冊	11	Mou2008.122.1
平	寧	11	Mou2008.122.1
平	冊	11	Mou2008.122.1
寧	冊	11	Mou2008.122.1
土	1	辭曰：弈弈靈社，式爲後土
穀	1	平我九州，育我百穀
處	1	禽獸遯跡，羣黎安處
域	1	先民報功，建立兆域
緒	1	降及於今，纉戎前緒
舉	1	率由舊章，百廢俱舉
熟	1	營工既定，薦其時熟
亨	1	時熟維何，或剝或亨
盛	1	燔炙芬芬，犧牲粢盛
功	1	樂俱入奏，舞以象功
馨	1	神之格斯，亨我香馨
平	1	降其多福，國家和平
成	1	灾害不侵，五穀熟成
寧	1	歲其有年，民以安寧
土	穀	14	Mou2008.124.1
土	處	14	Mou2008.124.1
土	域	14	Mou2008.124.1
土	緒	14	Mou2008.124.1
土	舉	14	Mou2008.124.1
土	熟	14	Mou2008.124.1
土	亨	14	Mou2008.124.1
土	盛	14	Mou2008.124.1
土	功	14	Mou2008.124.1
土	馨	14	Mou2008.124.1
土	平	14	Mou2008.124.1
土	成	14	Mou2008.124.1
土	寧	14	Mou2008.124.1
穀	處	14	Mou2008.124.1
穀	域	14	Mou2008.124.1
穀	緒	14	Mou2008.124.1
穀	舉	14	Mou2008.124.1
穀	熟	14	Mou2008.124.1
穀	亨	14	Mou2008.124.1
穀	盛	14	Mou2008.124.1
穀	功	14	Mou2008.124.1
穀	馨	14	Mou2008.124.1
穀	平	14	Mou2008.124.1
穀	成	14	Mou2008.124.1
穀	寧	14	Mou2008.124.1
處	域	14	Mou2008.124.1
處	緒	14	Mou2008.124.1
處	舉	14	Mou2008.124.1
處	熟	14	Mou2008.124.1
處	亨	14	Mou2008.124.1
處	盛	14	Mou2008.124.1
處	功	14	Mou2008.124.1
處	馨	14	Mou2008.124.1
處	平	14	Mou2008.124.1
處	成	14	Mou2008.124.1
處	寧	14	Mou2008.124.1
域	緒	14	Mou2008.124.1
